id,market_hash_name,avg_price
460238718,Sticker | Natus Vincere (Gold) | Krakow 2017,0.0
460254114,Sticker | electronic (Gold) | Krakow 2017,0.0
460572581,Sticker | innocent (Gold) | Krakow 2017,0.0
460573837,Sticker | loWel (Gold) | Krakow 2017,373.75
460849266,Sticker | fer (Gold) | Krakow 2017,252.9
461089850,Sticker | flamie (Gold) | Krakow 2017,0.0
461197062,Sticker | G2 Esports (Gold) | Krakow 2017,0.0
461708854,Sticker | North (Gold) | Krakow 2017,0.0
462010973,Sticker | NBK- (Gold) | Krakow 2017,0.0
462103419,Sticker | MSL (Gold) | Krakow 2017,403.51
462341944,Sticker | Snax (Gold) | Krakow 2017,0.0
462368410,Sticker | keshandr (Gold) | Krakow 2017,0.0
463264711,Sticker | gla1ve (Gold) | Krakow 2017,0.0
463664562,Sticker | Magisk (Gold) | Krakow 2017,336.67
463764876,Sticker | FalleN (Gold) | Krakow 2017,600.0
464261980,Sticker | Skadoodle (Gold) | Krakow 2017,1124.17
464957057,Sticker | seized (Gold) | Krakow 2017,0.0
465234387,Sticker | steel (Gold) | Krakow 2017,0.0
465234442,Sticker | s1mple (Gold) | Krakow 2017,0.0
465361504,Sticker | bodyy (Gold) | Krakow 2017,0.0
465387514,Sticker | TaZ (Gold) | Krakow 2017,0.0
466053462,Sticker | HEN1 (Gold) | Krakow 2017,0.0
466073562,Sticker | denis (Gold) | Krakow 2017,0.0
467868324,Sticker | device (Gold) | Krakow 2017,0.0
468788004,Sticker | NEO (Gold) | Krakow 2017,362.49
469434647,Sticker | aizy (Gold) | Krakow 2017,0.0
469811989,Sticker | markeloff (Gold) | Krakow 2017,292.13
469878766,Sticker | felps (Gold) | Krakow 2017,0.0
470175332,Sticker | zehN (Gold) | Krakow 2017,0.0
472020173,Sticker | JW (Gold) | Krakow 2017,0.0
472062690,Sticker | kioShiMa (Gold) | Krakow 2017,388.49
473681466,Sticker | apEX (Gold) | Krakow 2017,1106.55
477809610,Sticker | gob b (Gold) | Krakow 2017,297.49
477994654,Sticker | n0thing (Gold) | Krakow 2017,0.0
479128652,Sticker | Xyp9x (Gold) | Krakow 2017,385.37
480147659,Sticker | LEGIJA (Gold) | Krakow 2017,0.0
480372755,Sticker | k0nfig (Gold) | Krakow 2017,501.27
486939953,Sticker | kennyS (Gold) | Krakow 2017,0.0
491652971,Sticker | Virtus.Pro (Foil) | Krakow 2017,20.53
492687084,Sticker | kRYSTAL (Gold) | Krakow 2017,0.0
494745055,Sticker | hutji (Gold) | Krakow 2017,0.0
501611544,Sticker | WorldEdit (Gold) | Krakow 2017,258.75
513624250,Sticker | G2 Esports (Foil) | Krakow 2017,50.53
534884413,Sticker | autimatic (Gold) | Krakow 2017,0.0
546679804,Sticker | Fnatic (Foil) | Krakow 2017,15.14
593003778,Sticker | karrigan (Gold) | Krakow 2017,412.36
615588198,Sticker | Cloud9 (Foil) | Krakow 2017,85.91
626887678,Sticker | chopper (Gold) | Krakow 2017,0.0
934083717,Sticker | Non-Veg,0.46
1319547991,Sticker | Kjaerbye (Foil) | Boston 2018,5.11
1320761715,Sticker | waterfaLLZ | Boston 2018,2.1
1320956831,Sticker | fnx | Boston 2018,16.98
1322825684,Sticker | AmaNEk | Boston 2018,2.79
1324066741,Sticker | Twistzz | Boston 2018,20.88
1324402283,Sticker | kNgV- | Boston 2018,8.0
1324850272,Sticker | Happy | Boston 2018,7.25
1325269859,Sticker | BnTeT | Boston 2018,6.13
1326148841,Sticker | pashaBiceps (Foil) | Boston 2018,12.91
1341549099,Sticker | jks | Boston 2018,8.95
1342512157,Sticker | Xyp9x | Boston 2018,1.84
1342515449,Sticker | paz (Foil) | Boston 2018,22.11
1342852184,Sticker | Fnatic (Holo) | Boston 2018,16.51
1343130345,Sticker | NiKo | Boston 2018,15.0
1343678122,Sticker | denis (Foil) | Boston 2018,10.22
1343797112,Sticker | Kvik | Boston 2018,2.61
1344595227,Sticker | chrisJ | Boston 2018,1.93
1345251404,Sticker | stanislaw (Foil) | Boston 2018,10.75
1345470320,Sticker | KrizzeN | Boston 2018,1.56
1346588715,Sticker | ShahZaM | Boston 2018,2.01
1346779343,Sticker | USTILO | Boston 2018,6.52
1347564236,Sticker | somebody | Boston 2018,29.31
1347564237,Sticker | XANTARES (Foil) | Boston 2018,25.96
1347797757,Sticker | kNgV- (Foil) | Boston 2018,47.01
1348458191,Sticker | ELEAGUE (Foil) | Boston 2018,6.81
1348649655,Sticker | felps (Foil) | Boston 2018,3.73
1349699254,Sticker | s1mple (Foil) | Boston 2018,41.92
1352824775,Sticker | Calyx (Foil) | Boston 2018,6.99
1352838385,Sticker | seang@res | Boston 2018,67.05
1352838387,Sticker | captainMo | Boston 2018,32.49
1353012758,Sticker | LEGIJA (Foil) | Boston 2018,5.36
1354796356,Sticker | balblna (Foil) | Boston 2018,6.18
1354883548,Sticker | buster (Foil) | Boston 2018,3.71
1355476250,Sticker | Kjaerbye | Boston 2018,1.65
1358201218,Sticker | mousesports (Holo) | Boston 2018,40.89
1359349961,Sticker | GuardiaN (Foil) | Boston 2018,14.36
1359613503,Sticker | EliGE (Foil) | Boston 2018,25.41
1360737541,Sticker | device (Foil) | Boston 2018,40.11
1361516385,Sticker | AZR (Foil) | Boston 2018,5.23
1363145489,Sticker | JW (Foil) | Boston 2018,8.64
1363786372,Sticker | aizy (Foil) | Boston 2018,7.96
1364888763,Sticker | suNny (Foil) | Boston 2018,6.78
1365465395,Sticker | Skadoodle (Foil) | Boston 2018,35.89
1365750492,Sticker | Jame (Foil) | Boston 2018,24.52
1366131244,Sticker | kRYSTAL (Foil) | Boston 2018,21.75
1366184424,Sticker | Misfits Gaming (Holo) | Boston 2018,9.98
1425229568,Sticker | Natus Vincere (Gold) | Boston 2018,0.0
1425229570,Sticker | ropz (Gold) | Boston 2018,0.0
1425307107,Sticker | Sprout Esports (Gold) | Boston 2018,0.0
1425307108,Sticker | denis (Gold) | Boston 2018,168.0
1425307109,Sticker | Space Soldiers (Gold) | Boston 2018,0.0
1425311026,Sticker | bodyy (Gold) | Boston 2018,0.0
1425311028,Sticker | G2 Esports (Gold) | Boston 2018,0.0
1425334777,Sticker | Skadoodle (Gold) | Boston 2018,1330.22
1425367576,Sticker | Quantum Bellator Fire (Gold) | Boston 2018,0.0
1425377854,Sticker | Vega Squadron (Foil) | Boston 2018,20.53
1428883255,Sticker | MSL (Gold) | Boston 2018,0.0
1428884088,Sticker | Edward (Gold) | Boston 2018,176.43
1428941896,Sticker | waterfaLLZ (Gold) | Boston 2018,0.0
1429029172,Sticker | Fnatic (Gold) | Boston 2018,0.0
1429060159,Sticker | Astralis (Gold) | Boston 2018,0.0
1561522234,Sticker | MIBR (Gold) | London 2018,0.0
1561522238,Sticker | coldzera (Gold) | London 2018,152.61
1561573970,Sticker | GeT_RiGhT (Gold) | London 2018,143.01
1561573976,Sticker | mousesports (Gold) | London 2018,0.0
1561753996,Sticker | electronic (Gold) | London 2018,166.59
1561754000,Sticker | Natus Vincere (Gold) | London 2018,0.0
1562003738,Sticker | DavCost (Gold) | London 2018,82.65
1562306288,Sticker | tiziaN (Gold) | London 2018,103.07
1562382440,Sticker | jR (Gold) | London 2018,94.95
1562382443,Sticker | Cloud9 (Gold) | London 2018,0.0
1562756531,Sticker | Winstrike Team (Gold) | London 2018,0.0
1562756534,Sticker | Fnatic (Gold) | London 2018,0.0
1562756537,Sticker | JW (Gold) | London 2018,0.0
1562833319,Sticker | jkaem (Gold) | London 2018,90.1
1563158486,Sticker | flusha (Gold) | London 2018,55.52
1563299249,Sticker | oskar (Gold) | London 2018,130.78
1563317675,Sticker | suNny (Gold) | London 2018,116.01
1563606623,Sticker | KRIMZ (Gold) | London 2018,69.0
2020269045,Sticker | COLDYY1 (Gold) | Katowice 2019,44.17
2023234263,Sticker | Vega Squadron (Foil) | Katowice 2019,15.92
2025912516,Sticker | tonyblack (Gold) | Katowice 2019,35.62
2029364226,Sticker | Hobbit (Gold) | Katowice 2019,35.78
2031327732,Sticker | ableJ (Gold) | Katowice 2019,49.49
2047752216,Sticker | advent (Gold) | Katowice 2019,95.83
2078037915,Sticker | KrizzeN (Gold) | Katowice 2019,27.12
2085174693,Sticker | Golden (Gold) | Katowice 2019,148.43
2085295467,Sticker | gob b (Gold) | Katowice 2019,42.14
2122473402,Sticker | jR (Gold) | Katowice 2019,58.75
2166958245,Sticker | Vega Squadron (Gold) | Katowice 2019,0.0
2209478162,Sticker | zhokiNg (Gold) | Katowice 2019,65.07
2283819729,Sticker | gade (Foil) | Berlin 2019,1.56
2300121263,Sticker | DeadFox (Gold) | Berlin 2019,5.73
2311395587,Sticker | DreamEaters (Foil) | Berlin 2019,3.26
2312264139,Sticker | hutji (Gold) | Katowice 2019,65.68
2417796437,Sticker | Freeman (Gold) | Katowice 2019,53.15
2939660098,Sticker | Patch: Black Mesa,0.0
3127976374,Sticker | Patch: Copper Lambda,0.0
3639846036,Sticker | Copper Lambda,0.0
3675054762,Sticker | Patch: Health,0.0
4536809981,Sticker | Patch: Metal Legendary Eagle Master,0.0
4536809984,Sticker | Metal Silver,0.0
4536962780,Sticker | Patch: Metal Legendary Eagle,0.0
4537128971,Sticker | Patch: Metal Supreme Master,0.0
4540008662,Sticker | Patch: Metal The Global Elite,0.0
4541212287,Sticker | Metal Gold Nova Master,0.0
4541473767,Sticker | Patch: Metal Silver,0.0
4543822632,Sticker | Patch: Metal Master Guardian Elite,0.0
4546733034,Sticker | Metal Legendary Eagle,0.0
4552906572,Sticker | Patch: Metal Legendary Eagle Master ★,0.0
1580146145,Sticker | snatchie (Gold) | London 2018,132.5
4553371694,Sticker | Patch: Metal Distinguished Master Guardian,0.0
4582497793,Sticker | Patch: Metal The Global Elite ★,0.0
4589617305,Sticker | Metal Gold Nova I,0.0
8778223859,Sticker | Green Bombster,0.23
8797413764,Sticker | Toxic Flow (Holo),13.75
8814500829,Sticker | Patch: Anchors Aweigh,0.0
8814500854,Sticker | El Pirata,0.0
8838754769,Sticker | Anchors Aweigh,0.0
8874866819,Sticker | Giant Squid,0.0
8879440734,Sticker | Patch: Meal Time,0.0
8963452439,Sticker | Dead Men,0.0
9098352724,Sticker | Meal Time,0.0
9166049969,Sticker | Patch: FURIA | Stockholm 2021,0.0
9176246084,Sticker | Patch: Natus Vincere | Stockholm 2021,0.0
9177261624,Sticker | Patch: Team Spirit | Stockholm 2021,0.0
9179864719,Sticker | Patch: Vitality | Stockholm 2021,0.0
1641762259,Sticker | f0rest (Foil) | London 2018,5.91
9239093342,Sticker | Patch: Team Liquid (Gold) | Stockholm 2021,0.0
9239103870,Sticker | Patch: Vitality (Gold) | Stockholm 2021,0.0
22190877499,Sticker | Fart,0.0
10037200436,Sticker | Patch: Renegades (Gold) | Stockholm 2021,0.0
10039666451,Sticker | Patch: Movistar Riders (Gold) | Stockholm 2021,0.0
10064570011,Sticker | misutaaa (Gold) | Stockholm 2021,2.54
10077512071,Sticker | Patch: BIG (Gold) | Stockholm 2021,0.0
10122699236,Sticker | Patch: Virtus.Pro (Gold) | Stockholm 2021,0.0
13637084430,Sticker | NiKo (Gold) | Stockholm 2021,84.29
14208486525,Sticker | FL1T (Holo) | Rio 2022,0.82
14220549395,Sticker | neaLaN (Glitter) | Rio 2022,0.04
14234601130,Sticker | Ninjas in Pyjamas (Gold) | Rio 2022,3.15
14247747685,Sticker | FlameZ (Glitter) | Rio 2022,0.07
14248159605,Sticker | Ax1Le (Glitter) | Rio 2022,0.09
14250133775,Sticker | k1to (Holo) | Rio 2022,1.33
14279889740,Sticker | sinnopsyy (Holo) | Rio 2022,0.57
14282162315,Sticker | Brehze (Gold) | Rio 2022,2.7
14284585190,Sticker | siuhy (Glitter) | Rio 2022,0.06
14285529240,Sticker | YEKINDAR (Holo) | Rio 2022,0.57
26876150257,Sticker | iM (Gold,0.0
14286206040,Sticker | Jame (Glitter) | Rio 2022,0.18
14295249335,Sticker | dav1deuS (Gold) | Rio 2022,6.01
14305355960,Sticker | saffee (Glitter) | Rio 2022,0.05
14323644845,Sticker | syrsoN (Glitter) | Rio 2022,0.05
14456637763,Sticker | INS (Holo) | Rio 2022,15.89
14349340020,Sticker | NEOFRAG (Holo) | Rio 2022,0.82
14349340075,Sticker | Techno4K (Glitter) | Rio 2022,0.04
14364460775,Sticker | dgt (Glitter) | Rio 2022,0.07
14380496605,Sticker | roeJ (Holo) | Rio 2022,0.7
14391196698,Sticker | FL1T (Glitter) | Rio 2022,0.13
14403406093,Sticker | Jame (Holo) | Rio 2022,2.34
14416797428,Sticker | Techno4K (Holo) | Rio 2022,0.54
14450041743,Sticker | Sico (Holo) | Rio 2022,0.64
14472979618,Sticker | qikert (Holo,0.0
14474055613,Sticker | degster (Gold) | Rio 2022,20.2
14493149098,Sticker | dav1deuS (Holo) | Rio 2022,4.78
14501528618,Sticker | broky (Holo) | Rio 2022,0.97
14536815698,Sticker | n0rb3r7 (Holo,0.0
14543084148,Sticker | FL1T (Holo,0.0
14544724248,Sticker | nicoodoz (Holo) | Rio 2022,0.64
14546261513,Sticker | roeJ (Gold) | Rio 2022,3.76
14565827238,Sticker | apEX (Holo) | Rio 2022,1.27
14567350358,Sticker | Jame (Holo,0.0
14612795328,Sticker | hampus (Gold) | Rio 2022,2.8
14662707003,Sticker | acoR (Holo) | Rio 2022,0.53
14673994258,Sticker | yuurih (Holo) | Rio 2022,0.87
14677470368,Sticker | fame (Holo,0.0
14967067914,Sticker | 00 Nation (голографическая) | Рио 2022,0.0
14997566304,Sticker | juanflatroo (Gold) | Rio 2022,5.24
15005773879,Sticker | ANNIHILATION (Holo) | Rio 2022,0.64
15007370759,Sticker | fame (Gold,0.0
15017441829,Sticker | TRY (Holo) | Rio 2022,2.47
31561490003,Charm: Stitch-Loaded,0.0
31575500371,Charm: Backsplash,0.0
31576193363,Charm: Lil' SAS,0.0
31606874939,Charm: Lil' Ava,0.0
31612056499,Charm: Hot Sauce,0.0
31623628539,Charm: Lil' Crass,0.0
31628870707,Charm: Disco MAC,0.0
15023401629,Sticker | KRIMZ (Gold) | Rio 2022,7.72
31632938595,Charm: Pinch O' Salt,0.0
31633699627,Charm: Pocket AWP,0.0
31637104643,Charm: That's Bananas,0.0
15025746669,Sticker | refrezh (Gold) | Rio 2022,4.74
31652626963,Charm: Baby's AK,0.0
15058637289,Sticker | dumau (Gold) | Rio 2022,3.16
15066818414,Sticker | coldzera (Holo) | Rio 2022,2.38
15068008259,Sticker | Keoz (Holo) | Rio 2022,0.48
31665895947,Charm: Big Kev,0.0
15088844349,Sticker | aliStair (Holo) | Rio 2022,0.52
31669589579,Charm: Whittle Knife,0.0
31676522803,Charm: Lil' Cap Gun,0.0
31677104587,Charm: Diner Dog,0.0
15092221454,Sticker | FlameZ (Holo) | Rio 2022,1.21
15097104209,Sticker | interz (Holo) | Rio 2022,5.05
31678891651,Charm: Lil' Teacup,0.0
31692101667,Charm: Die-cast AK,0.0
31728867451,Charm: Chicken Lil',0.0
31735365675,Charm: Lil' Squatch,0.0
15101509379,Sticker | mezii (Holo) | Rio 2022,0.69
15104146254,Sticker | v4lde (Gold) | Rio 2022,4.09
15106986729,Sticker | maden (Gold) | Rio 2022,3.58
15111336284,Sticker | ANNIHILATION (Gold) | Rio 2022,8.09
31755221379,Charm: POP Art,0.0
15124042239,Sticker | dumau (Holo) | Rio 2022,1.24
31770395587,Charm: Lil' Sandy,0.0
15127520414,Sticker | cadiaN (Gold) | Rio 2022,15.21
15138981459,Sticker | VINI (Holo) | Rio 2022,3.89
15196521809,Sticker | Brehze (Holo) | Rio 2022,0.53
15215075359,Sticker | CeRq (Gold) | Rio 2022,4.5
15245250739,Sticker | jabbi (Gold) | Rio 2022,3.7
31802871475,Charm: Diamond Dog,0.0
15410109224,Sticker | fame (Gold) | Rio 2022,3.64
15430779559,Sticker | dupreeh (Holo) | Rio 2022,0.92
15445149059,Sticker | HexT (золотая) | Рио 2022,0.0
31866893475,Charm: Hot Howl,0.0
31866893499,Charm: Lil' Monster,0.0
31882482075,Charm: Hot Wurst,0.0
31893322955,Charm: Lil' Whiskers,0.0
31932543410,Charm: Baby Karat CT,0.0
31999247950,Charm: Semi-Precious,0.0
32066163654,Charm: Lil' Squirt,0.0
32119373246,Charm: Baby Karat T,0.0
41914,Sticker | Boom,0.23
15481345309,Sticker | F1KU (голографическая) | Рио 2022,0.0
15557048655,Sticker | n0rb3r7 (Gold) | Rio 2022,3.0
15575186910,Sticker | nexa (Gold) | Rio 2022,33.59
15578523150,Sticker | FASHR (Gold) | Rio 2022,3.29
15632011605,Sticker | Наклейка: sinnopsyy (золотая) | Рио 2022,0.0
15648241890,Sticker | EliGE (Gold) | Rio 2022,6.35
15651674335,Sticker | latto (Gold) | Rio 2022,4.77
15655456325,Sticker | acoR (Gold) | Rio 2022,3.63
15774570686,Sticker | chelo (Gold) | Rio 2022,4.74
15833185069,Sticker | Twistzz (Gold) | Rio 2022,15.05
15891959054,Sticker | interz (Gold) | Rio 2022,4.07
15896684939,Sticker | rigoN (Gold) | Rio 2022,4.08
15971093084,Sticker | Magisk (Gold) | Rio 2022,4.56
16101583450,Sticker | neaLaN (Gold) | Rio 2022,2.61
16395367566,Sticker | dgt (Gold) | Rio 2022,4.78
16668587156,Sticker | Ax1Le (Gold) | Rio 2022,13.14
17029875091,Sticker | F1KU (Gold) | Rio 2022,4.92
17639485430,Sticker | ropz (Gold) | Rio 2022,12.65
17642593690,Sticker | TRY (Gold) | Rio 2022,7.51
17653340080,Sticker | boltz (Gold) | Rio 2022,6.08
18188877385,Sticker | gxx- (Gold) | Rio 2022,6.11
18312245860,Sticker | qikert (Gold) | Rio 2022,2.67
18349424275,Sticker | drop (Gold) | Rio 2022,3.99
18375340560,Sticker | HexT (Gold) | Rio 2022,6.76
18446748572,Sticker | Lucaozy (Glitter) | Paris 2023,0.03
18587523898,Sticker | k0nfig (Holo) | Paris 2023,0.19
18603093433,Sticker | nawwk (Holo) | Paris 2023,0.19
18621584853,Sticker | Kylar (Holo) | Paris 2023,0.38
18829341826,Sticker | npl (Gold) | Paris 2023,2.44
18875453296,Sticker | Magisk (Glitter,0.0
18887230446,Sticker | dupreeh (Glitter,0.0
18945350601,Sticker | Spinx (Holo) | Paris 2023,0.2
18951434136,Sticker | apEX (Holo,0.0
18972950691,Sticker | KRIMZ (Gold) | Paris 2023,2.19
18984579131,Sticker | Spinx (Holo,0.0
19009244839,Sticker | biguzera (Gold) | Paris 2023,1.48
19095158592,Sticker | gxx- (Gold) | Paris 2023,3.25
19161590937,Sticker | frozen (Gold) | Rio 2022,8.18
19183617177,Sticker | Spinx (Gold,0.0
19184406367,Sticker | saffee (Gold) | Paris 2023,1.72
19227082017,Sticker | Magisk (Gold,0.0
19266072457,Sticker | apEX (Gold,0.0
19278872527,Sticker | ZywOo (Gold,0.0
19286584812,Sticker | Jame (Gold) | Rio 2022,6.91
19308405662,Sticker | ZywOo (Holo,0.0
19320958493,Sticker | mezii (Gold) | Paris 2023,1.21
19374392151,Sticker | FASHR (Gold) | Paris 2023,1.31
19603796378,Sticker | dupreeh (Gold,0.0
19618851656,Sticker | isak (Gold) | Paris 2023,1.47
19752893585,Sticker | HooXi (Gold) | Paris 2023,3.52
19936738404,Sticker | kabal (Gold) | Rio 2022,8.65
20016441989,Sticker | xertioN (Gold) | Rio 2022,4.11
20021013585,Sticker | s1mple (Gold) | Rio 2022,63.25
20045409515,Sticker | frozen (Gold) | Paris 2023,3.65
20096086526,Sticker | BUDA (Gold) | Rio 2022,4.23
20168197063,Sticker | cadiaN (Gold) | Paris 2023,12.18
20387441707,Sticker | syrsoN (Gold) | Rio 2022,12.02
20822111019,Sticker | INS (Gold) | Paris 2023,4.47
22165192543,Sticker | Piggles,0.0
22165192825,Sticker | Chess King,0.0
22165192831,Sticker | Bling,0.0
22165192837,Sticker | Worry,0.0
22165192843,Sticker | Quickdraw,0.0
22165192849,Sticker | Eye Spy,0.0
22165192855,Sticker | Mr. Teeth,0.0
22165192867,Sticker | Still Happy,0.0
22165192921,Sticker | GGEZ,0.0
22165192927,Sticker | King Me,0.0
22165192939,Sticker | GGWP,0.0
22165192945,Sticker | Death Sentence,0.0
22165192963,Sticker | Double,0.0
22165651855,Sticker | Tombstone,0.0
22165651933,Sticker | Sheriff,0.0
22165652035,Sticker | Speechless,0.0
22165744927,Sticker | Eco,0.0
22165744945,Sticker | Keep the Change,0.0
22165744975,Sticker | NaCl,0.0
22165745035,Sticker | 8-Ball,0.0
22166049181,Sticker | Karambit,0.0
22166050351,Sticker | GLHF,0.0
22166050999,Sticker | Popdog,0.0
22166051017,Sticker | Take Flight,0.0
22166051029,Sticker | Loser,0.0
22166051035,Sticker | Heart,0.0
22166051041,Sticker | Jump Shot,0.0
22166051071,Sticker | X-Knives,0.0
22166051185,Sticker | Rage Mode,0.0
22166171569,Sticker | GTG,0.0
22166171791,Sticker | Noscope,0.0
22166171803,Sticker | QQ,0.0
22166171857,Sticker | Eat It,0.0
22166172043,Sticker | X-Axes,0.0
22166189899,Sticker | Old School,0.0
22166562859,Sticker | Sorry,0.0
22166562895,Sticker | Toasted,0.0
22166562919,Sticker | Cocky,0.0
22166563213,Sticker | 200 IQ,0.0
22166861059,Sticker | Silver Bullet,0.0
22178268667,Sticker | Recoil AUG,0.0
22179863425,Sticker | Okay,0.0
22179863431,Sticker | Dizzy,0.0
22179863827,Sticker | Chef Kiss,0.0
22179863857,Sticker | Hop,0.0
22179863905,Sticker | Question Mark,0.0
22179863929,Sticker | Lightbulb,0.0
22179863941,Sticker | Applause,0.0
22179863947,Sticker | Goofy,0.0
22179863995,Sticker | Bock Bock,0.0
22179864643,Sticker | Guardian,0.0
22181047153,Sticker | Skull n' Crosshairs,0.0
22181751133,Sticker | Dead Now,0.0
22190877451,Sticker | Denied,0.0
6637,Sticker | Virtus.Pro | Cluj-Napoca 2015,3.44
6707,Sticker | Llama Cannon,0.33
6708,Sticker | Edward | Cologne 2015,6.91
6736,Sticker | Ninjas in Pyjamas | Cologne 2015,2.8
7222,Sticker | Ninjas in Pyjamas | Cluj-Napoca 2015,3.12
7250,Sticker | Natus Vincere (Holo) | Katowice 2015,513.46
7333,Sticker | Cerberus,0.38
7362,Sticker | Seek & Destroy,1.04
7364,Sticker | Vigilance,0.31
7365,Sticker | Team LDLC.com | Cologne 2014,20.7
7467,Sticker | G2 Esports | Cluj-Napoca 2015,4.36
8057,Sticker | Virtus.Pro | Cologne 2015,3.01
8058,Sticker | byali | Cologne 2015,4.61
8999,Sticker | dennis | Cluj-Napoca 2015,4.46
9000,Sticker | GeT_RiGhT | Cluj-Napoca 2015,3.29
9001,Sticker | cajunb | Cluj-Napoca 2015,6.75
10187,Sticker | Team SoloMid | Cologne 2015,1.96
10443,Sticker | I Conquered,0.42
10444,Sticker | Chicken Lover,0.38
18061,Sticker | dennis | Cologne 2015,3.83
18062,Sticker | pronax | Cologne 2015,2.66
18488,Sticker | kioShiMa | Cluj-Napoca 2015,4.17
18750,Sticker | WorldEdit (Foil) | MLG Columbus 2016,19.14
19894,Sticker | Countdown,0.43
19897,Sticker | NBK- | Cologne 2015,3.13
20414,Sticker | DavCost | Cluj-Napoca 2015,10.36
20616,Sticker | The Zombie,0.36
21422,Sticker | Sherry,0.49
21423,Sticker | ScreaM (Foil) | Cologne 2015,38.79
21428,Sticker | byali | Cluj-Napoca 2015,3.62
22226,Sticker | The Lurker,0.74
22664,Sticker | kennyS | Cluj-Napoca 2015,10.06
22665,Sticker | GuardiaN | Cluj-Napoca 2015,4.64
23954,Sticker | nex (Foil) | Cologne 2015,13.14
23972,Sticker | cajunb | Cologne 2015,3.31
24829,Sticker | PENTA Sports  | Katowice 2015,9.72
26766,Sticker | Natus Vincere | Cluj-Napoca 2015,3.74
26769,Sticker | mousesports | Cologne 2015,5.58
27302,Sticker | Luck Skill,0.34
28004,Sticker | Don't Worry,0.05
29415,Sticker | Skull Troop,0.11
33158,Sticker | Kimberly,0.59
33189,Sticker | Queen Of Pain,1.08
33191,Sticker | Unicorn (Holo),2.9
33192,Sticker | Rekt (Holo),1.25
33647,Sticker | Team EnVyUs | Cologne 2015,3.76
33677,Sticker | Move It,0.42
33678,Sticker | The Guru,0.24
35110,Sticker | seang@res | Cluj-Napoca 2015,6.38
36847,Sticker | Team eBettle | Cologne 2015,3.49
36914,Sticker | NBK- | Cluj-Napoca 2015,4.27
37838,Sticker | HellRaisers | Cologne 2014,10.03
37839,Sticker | Natus Vincere | Katowice 2015,24.16
39250,Sticker | Team Dignitas | Katowice 2014,1015.59
39251,Sticker | Flipsid3 Tactics | Cluj-Napoca 2015,7.21
39252,Sticker | Fearsome,0.51
39424,Sticker | Ivette,0.54
41510,Sticker | Fnatic | Katowice 2015,11.47
41511,Sticker | KRIMZ | Cologne 2015,2.97
41912,Sticker | Bish (Holo),4.71
41967,Sticker | dupreeh (Foil) | Cologne 2015,14.55
41968,Sticker | f0rest | Cluj-Napoca 2015,6.87
44492,Sticker | Shooting Star Return,0.79
46596,Sticker | rallen | Cologne 2015,8.85
46597,Sticker | Furlan | Cologne 2015,14.38
46599,Sticker | Rickeh | Cologne 2015,3.37
48126,Sticker | Edward | Cluj-Napoca 2015,4.51
48127,Sticker | seized | Cluj-Napoca 2015,6.85
48128,Sticker | flamie | Cluj-Napoca 2015,7.27
48129,Sticker | Zeus | Cluj-Napoca 2015,13.55
49139,Sticker | jks | Cologne 2015,11.77
49363,Sticker | My Other Awp,0.92
50837,Sticker | Snax | Cologne 2015,7.82
50840,Sticker | Fnatic | Cluj-Napoca 2015,2.69
50874,Sticker | pashaBiceps | Cologne 2015,9.66
50875,Sticker | Headshot Guarantee,0.99
51455,Sticker | flamie | Cologne 2015,4.14
51623,Sticker | Salute!,0.15
52871,Sticker | Team SoloMid (Foil) | Cluj-Napoca 2015,7.24
52872,Sticker | NEO | Cologne 2015,5.91
53442,Sticker | FaZe Clan (Holo) | MLG Columbus 2016,22.66
54315,Sticker | Cloud9 G2A | Cologne 2015,3.61
54974,Sticker | Aces High,0.82
54975,Sticker | Delicious Tears,0.81
55441,Sticker | Virtus.Pro (Holo) | Cologne 2014,36.74
55519,Sticker | ESL One Cologne 2014 (Blue),13.85
55520,Sticker | fer | Cluj-Napoca 2015,8.46
55521,Sticker | coldzera | Cluj-Napoca 2015,9.04
56812,Sticker | Phoenix (Foil),3.05
59449,Sticker | Burn Them All,0.32
60059,Sticker | Snax | Cluj-Napoca 2015,12.09
60134,Sticker | Natus Vincere (Foil) | Cologne 2015,11.92
60136,Sticker | ScreaM | Cologne 2015,11.53
60591,Sticker | rain | Cologne 2015,4.81
60923,Sticker | To B or not to B,0.2
60924,Sticker | Virtus.pro | Katowice 2015,13.71
60925,Sticker | Shave Master,0.44
60951,Sticker | Fearsome (Holo),1.05
62715,Sticker | Ninjas in Pyjamas (Foil) | MLG Columbus 2016,18.68
63213,Sticker | Thug Life,0.93
63214,Sticker | Natus Vincere (Foil) | Cluj-Napoca 2015,10.85
64894,Sticker | Chi Bomb,1.08
66782,Sticker | Team Kinguin | Cologne 2015,4.52
67107,Sticker | TSM Kinguin | Katowice 2015,9.97
67108,Sticker | Ninja Defuse,1.09
67109,Sticker | Silent Ninja,0.18
67110,Sticker | Death Comes,0.77
67438,Sticker | kennyS (Foil) | Cologne 2015,46.72
68685,Sticker | Virtus.Pro | Cologne 2014,6.8
69129,Sticker | Unicorn,0.92
69248,Sticker | Dinked,1.08
72335,Sticker | TaZ | Cologne 2015,3.43
73472,Sticker | Natus Vincere | Cologne 2015,4.82
74033,Sticker | The Spartan,0.27
76977,Sticker | Cloud9 G2A | Katowice 2015,29.05
77946,Sticker | dupreeh (Foil) | MLG Columbus 2016,14.16
